"Response ID","Time Started","Date Submitted","Status","Contact ID","Legacy Comments","Comments","Language","Referer","SessionID","User Agent","Tags","IP Address","Longitude","Latitude","Country","City","State/Region","Postal","Please select which business unit you work within.  ","Please select your location.  ","How long have you work at Ergon?  ","Please select the generation you belong to:","Please select which best describes your role? ","The company's vision is very clear.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I can summarize the company's vision to someone I meet.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I feel inspired by the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders are passionate about the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders are guided by the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have confidence in the company's strategy.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I know what my company wants to achieve in the next year.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","This company knows how to get the results it is looking for.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","We know what our next step is for improving our capabilities.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leadership effectively connects my work to the company goals.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have a great deal of confidence in the leadership of this company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Company leaders impact the attitude and culture of the entire company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","The leadership of this company is fantastic in comparison to the leadership of other organizations I've been involved with.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders find the time to get to know the employees.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have confidence in the decision making of company leaders.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","We deal with the same problems again and again.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Company changes usually have a positive impact on me.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","People look to pass the blame when something goes wrong.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","If an issue arises, people mostly remain calm and focused.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We use feedback from customers to improve our services.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I have real time access to business data.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","My team uses performance measures (i.e. key performance indicators).:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We are recognized for our successes.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We have a clear sense at all times whether or not we're meeting our objectives.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We are held accountable for our performance.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I often use ""workarounds"" instead of the company's established systems.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","It often takes too long to get the information I need.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Oftentimes, I have to take care of things that shouldn't be my responsibility.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I know who to go to when I have concerns about our systems/processes.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I follow the company's standardized procedures.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Our team consistently meets our goals.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our work would be better if we collaborated more.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our skills complement each other well.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","There's a real sense that I am part of a team.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our company has a spirit of teamwork and cooperation.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","My company does a good job of hiring the right people for the right jobs.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I am confident my performance affects my compensation.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I get along well with my supervisor.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Performance reviews are a waste of time.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Based on my experience, the company does a great job of acclimating new employees.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I get helpful feedback from my supervisor on a regular basis.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I am consistently improving at my job.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","People here are always willing to help me learn.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","The company invests in employees learning new skills.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I have grown professionally during my time with this company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","My job role is always extremely clear.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am very frequently overwhelmed at work.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","My job is a great fit for my skills and strengths.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I embrace the company's core values.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I look forward to going to work.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I believe in the products or services we provide.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I respond to customer needs as quickly as possible.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I build great relationships with my customers.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I'm disappointed if I don't meet my customers' expectations.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I seek feedback from customers to improve our products or services.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","My opinions are heard and valued.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am confident that leadership understands what I do.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am very comfortable letting my supervisor know when I've made a mistake.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I trust my supervisor has my best interest in mind.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I feel micromanaged.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","People in my organization express genuine gratitude toward one another.:Please indicate the extent to which you agree/disagree with the following statements.","I practice mindfulness by staying in the present moment while doing my work.:Please indicate the extent to which you agree/disagree with the following statements.","People I work with generally feel optimistic about the organization's future.:Please indicate the extent to which you agree/disagree with the following statements.","People that I work with care about my happiness and well-being.:Please indicate the extent to which you agree/disagree with the following statements.","I feel inspired every day to do my best work.:Please indicate the extent to which you agree/disagree with the following statements.","Taking everything into consideration, I am satisfied with my job as a whole.:Please indicate the extent to which you agree/disagree with the following statements.","I am willing to put in a great deal of effort beyond what is normally expected in order to help the organization:Please indicate the extent to which you agree/disagree with the following statements.","On a scale from 0-10, how likely are you to recommend your organization (as a place to work) to a friend or colleague? (0=extremely not likely, 10=extremely likely)  ","Please describe a single change that will have the greatest positive impact on the organization.  "
"1419","Oct 11, 2019 4:07:02 pm","Oct 11, 2019 4:50:11 pm","Complete","","","","English","","1570824422_5da0e0e69928d5.03596880","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","","38.104.254.106","-95.40599822998","29.77379989624","United States","Houston","TX","77007","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - West/Southwest","1-4 years","Generation X  (born between 1966 - 1980)","Management","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","10","Operational excellence projects, process improvements"
"1420","Oct 11, 2019 4:50:16 pm","Oct 11, 2019 5:03:06 pm","Complete","","","","English","","1570827015_5da0eb07e056b2.16138110","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","","38.104.254.106","-95.364402770996","29.771999359131","United States","Houston","TX","77002","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - West/Southwest","8-12 years","Generation X  (born between 1966 - 1980)","Operations","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Agree","Strongly Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Strongly Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Agree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","8","Let the employees know how great the company is "
"1421","Oct 11, 2019 4:54:05 pm","Oct 11, 2019 5:05:27 pm","Complete","","","","English","http://go2.ergon.com/eK0aQY03000JZt0200xh60c","1570827245_5da0ebed4f2277.00002321","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","","174.77.66.50","-111.9195022583","33.312400817871","United States","Chandler","AZ","85226","Crafco","US - West/Southwest","1-4 years","Generation Y (born between 1981 - 2000)","Operations","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","7",""
"1422","Oct 11, 2019 5:00:11 pm","Oct 11, 2019 5:09:47 pm","Complete","","","","English","http://go2.ergon.com/n0ZT0Qi032Kh0YJ08000ct0","1570827611_5da0ed5b880cb1.79425605","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko","","174.77.66.50","-111.9195022583","33.312400817871","United States","Chandler","AZ","85226","Crafco","US - West/Southwest","12+ years","Generation X  (born between 1966 - 1980)","Management","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Strongly Agree","Disagree","Disagree","Disagree","Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","10","Re- Evaluating our pay rates for plant/production  personnel across the board."
"1425","Oct 11, 2019 7:13:13 pm","Oct 11, 2019 7:18:15 pm","Complete","","","","English","http://go2.ergon.com/gQ0b0Kh02300JY0cZ000ptX","1570835593_5da10c89800628.04752552","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","","174.77.66.50","-111.9195022583","33.312400817871","United States","Chandler","AZ","85226","Crafco","US - West/Southwest","1-4 years","Generation Y (born between 1981 - 2000)","Research + Technology Development","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Strongly Agree","Neither Agree Nor Disagree","Strongly Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Agree","Strongly Disagree","Disagree","Strongly Disagree","Agree","Agree","Disagree","Disagree","Strongly Agree","Disagree","Agree","Strongly Agree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","6",""
"1426","Oct 11, 2019 7:03:53 pm","Oct 11, 2019 7:40:07 pm","Complete","","","","English","http://go2.ergon.com/j2UJ003hZ00090uKYcQ0t00","1570835033_5da10a59784949.46624857","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","","174.77.66.50","-111.9195022583","33.312400817871","United States","Chandler","AZ","85226","Crafco","US - West/Southwest","12+ years","Baby Boomer (born between 1946 - 1965)","Management","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Disagree","Disagree","Strongly Disagree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","10",""
"1427","Oct 11, 2019 10:33:41 pm","Oct 11, 2019 10:47:16 pm","Complete","","","","English","","1570847621_5da13b85519d60.01638684","Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1","","173.235.149.28","-90.110198974609","32.469898223877","United States","Madison","MS","39110","Corporate + Other","","","","","","","","","","","","","Agree","","","","","","","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","","","","","","","","","","","","","","","Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","10","Continue to bring in new talent to learn from the experienced people within our organization.  "
"1428","Oct 12, 2019 12:37:32 am","Oct 12, 2019 12:54:06 am","Complete","","","","English","","1570855052_5da1588cc61df4.82181705","Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4","","107.77.201.139","-96.838798522949","32.825199127197","United States","Dallas","TX","75235","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","","","","","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","10","I feel we need to work close as a family  Let the customer know that we  want the customer to be part of the family  Work with customer treat them as friend family and customer "
"1429","Oct 12, 2019 2:05:24 pm","Oct 12, 2019 2:24:42 pm","Complete","","","","English","http://intranet/SitePages/Home.aspx","1570903523_5da215e3dd4688.98377886","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","","76.8.252.10","-89.306396484375","31.308000564575","United States","Hattiesburg","MS","39401","Specialty Chemicals (Resinall)","US - Jackson MS","4-8 years","Generation Z (born between 2001 - 2020)","Operations","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Disagree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Strongly Disagree","Disagree","Strongly Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Disagree","Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Disagree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Disagree","Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","5","Everybody being on the same page"
"1431","Oct 13, 2019 12:28:09 am","Oct 13, 2019 12:39:05 am","Complete","","","","English","http://go2.ergon.com/E0c0Z0nQJQc0K02Y3t00h00","1570940889_5da2a7d95c5631.05877326","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1","","45.49.216.138","-118.08899688721","33.98929977417","United States","Pico Rivera","CA","90660","Crafco","US - Midwest","1-4 years","Generation Y (born between 1981 - 2000)","Sales + Marketing","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Disagree","Agree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Disagree","Strongly Agree","Strongly Agree","Agree","Disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","8",""
"1432","Oct 13, 2019 6:56:08 pm","Oct 13, 2019 7:08:20 pm","Complete","","","","English","","1571007368_5da3ab88172857.11790846","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","166.130.133.251","-84.387100219727","33.748500823975","United States","Atlanta","GA","30301","Midstream + Logistics (i.e., Terminaling, Oil Purchasing, Trucking, Magnolia Marine, EMIS)","US - Jackson MS","4-8 years","Generation Y (born between 1981 - 2000)","Management","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Strongly Disagree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","6"," compensation for the people who have been short handed and had to do triple the work to keep things running smooth"
"1433","Oct 14, 2019 6:12:36 am","Oct 14, 2019 6:36:26 am","Complete","","","","English","","1571047956_5da44a1479bc64.62585092","Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4","","107.77.197.11","-97.011199951172","32.76490020752","United States","Grand Prairie","TX","75050","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Southeastern","12+ years","Greatest Generation (born between 1925 - 1945)","Sales + Marketing","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Strongly Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Strongly Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","10","We need  to continue to work to gather as a family  through out the company  We need to work with every division of the company and respect every department and individual  I know we may not agree with every one  Each person has there thoughts on how we need to make the company grow and stay number one  We also need to work together  respect each individual listen to there thoughts   "
"1434","Oct 14, 2019 8:52:19 am","Oct 14, 2019 9:09:39 am","Complete","","","","English","http://go2.ergon.com/DZQ000k0YJb00t00hK3S0c2","1571057539_5da46f83cccb90.49190918","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1","","174.217.4.119","-93.622100830078","41.713600158691","United States","Ankeny","IA","50023","Crafco","","","","","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Disagree","Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","3","Consistent decisions and more employee value given by some managers. "
